
0, 2376.0, 3187.0, 235.00796037813842
1, 2710.0, 226.0, -111.00922560664205
2, 2298.5, 3239.5, 55.92573466397956
3, 2839.0, 177.0, 43.05624968528703
4, 2614.0, 375.0, -1.9822849098729165
5, 4215.0, 3504.0, 131.94954910759583
6, 2276.0, 3474.0, 149.8586666860606
7, 4379.0, 1555.0, 96.03078857205496
8, 3952.0, 2174.0, 261.8066633246101
9, 360.0, 3132.0, 24.790516839474833
10, 2429.5, 1151.5, 100.90808249738993
12, 429.5, 3272.5, 81.9167821921266
13, 2549.5, 943.5, 73.02056232040039
14, 3329.5, 643.5, 177.0226742598529
15, 2421.5, 3450.5, 136.10297018991292
16, 174.0, 2762.0, 178.0089326228113
17, 4146.5, 1467.5, 168.432966341225
19, 639.0, 3319.0, 69.0408134392974
20, 389.5, 1491.5, -34.96034859084384
21, 708.5, 1450.5, -77.03276036944872
22, 2906.5, 1528.5, -24.119558837745505
23, 2894.0, 1326.0, 66.91123488951845
24, 2917.0, 3466.0, 22.853576308617818
25, 2247.0, 1162.0, 180.98715498784875
26, 667.5, 1008.5, 218.96634691633014
27, 4149.5, 1704.5, -79.21043570802259
28, 329.5, 2691.5, 147.99584451535162
29, 2508.5, 3372.5, -61.759613072142685
30, 4623.5, 352.5, 135.1530760444994
31, 1972.5, 3520.5, -54.99288410232752
32, 588.5, 3140.5, 189.71883436622372
33, 3794.5, 730.5, 90.04074943753852
34, 2793.0, 375.0, 272.7010552657972
37, 3861.5, 1832.5, -114.99604833521353
38, 4114.0, 1593.0, 86.80988307580539
39, 588.0, 1424.0, 233.98315585824184
40, 2609.5, 3504.5, 185.07061645880086
41, 2167.5, 3596.5, 33.55883290597157
43, 540.5, 3028.5, 267.74667343845834
44, 975.5, 785.5, 130.61059525163262
45, 3488.5, 3151.5, -26.161056545807945
46, 4134.5, 2496.5, -18.18850983602931
47, 3482.5, 2670.5, 116.04394492979465
48, 1498.5, 3493.5, -5.5453071478411005
49, 491.5, 3328.5, -23.969266602850915
50, 3488.5, 1837.5, 302.9681301218618
51, 727.0, 1803.0, 132.0865295915956
53, 2539.0, 797.0, -75.75794515210403
54, 1624.0, 1528.0, 114.03704426396405
55, 3752.0, 2246.0, 15.028046118976668
56, 1807.0, 3112.0, 240.9790883914539
58, 3728.0, 3651.0, 30.741702804225298
59, 3928.5, 2405.5, 134.98144792309225
60, 218.5, 2113.5, 126.8817402781093
61, 1644.5, 3353.5, 122.99123306227825
62, 1825.0, 2494.0, 331.8707880519689
63, 4042.0, 1781.0, -4.148936648743383
64, 1701.5, 1393.5, 215.0170845453888
65, 2920.0, 2036.0, 56.07729512434278
66, 3249.0, 837.0, -24.050244053082654
67, 4703.0, 2272.0, 203.03192036115277
68, 3154.0, 513.0, 227.43401079082625
69, 4091.5, 1221.5, 113.14310871694525
71, 2579.5, 1086.5, 102.26296370604688
73, 4240.5, 1245.5, 72.98913585254252
74, 2238.5, 2054.5, 96.92331669364955
75, 474.0, 1923.0, 61.984275269930436
76, 4633.5, 2454.5, 38.012460009229116
77, 4515.0, 2383.0, 23.881763822546368
79, 711.0, 1587.0, 120.81079727912626
80, 2943.0, 1601.0, 160.88703400732675
81, 3682.0, 1773.0, 3.902665064059629
82, 4676.0, 1230.0, -64.45986879943203
83, 3609.0, 1870.0, 59.086009814315
84, 566.0, 1880.0, -81.0101484950981
85, 3626.5, 126.5, 254.0886920427958
86, 4523.5, 3261.5, 174.02282748130426
87, 915.5, 1165.5, 40.99987344045263
88, 2394.5, 1743.5, 128.0033879796137
89, 4074.0, 1047.0, 110.18705603595859
90, 4194.0, 1342.0, 187.91789513043165
92, 3216.0, 673.0, 232.36058505702908
93, 828.0, 958.0, 127.8020399318086
94, 4098.5, 352.5, 268.02859946836827
95, 3369.5, 597.5, 251.87441723999433
96, 2483.0, 2646.0, 72.04397512127946
97, 3968.0, 795.0, 11.354513463813507
98, 1437.0, 2251.0, -4.100693879282356
99, 3922.0, 1946.0, -46.20981066805889
100, 1832.0, 519.0, 49.02019677069286
101, 2162.0, 3199.0, -42.98760344144352
102, 4041.0, 1973.0, -49.97862169149079
103, 2697.0, 1044.0, 99.82698676510425
105, 1569.5, 1836.5, -61.0381144284539
106, 4203.5, 1064.5, 130.0463383474842
107, 713.0, 2814.0, 168.105302483127
108, 2874.0, 2207.0, -25.671599383433268
109, 1692.0, 3011.0, 199.93085475285466
110, 3897.0, 857.0, -75.77219981814852
112, 3929.5, 356.5, 46.619984647337205
114, 3442.5, 3292.5, -70.00709885665937
115, 2143.5, 154.5, 155.02338882628123
116, 3531.5, 1859.5, -70.60353054826248
117, 1517.5, 3247.5, 35.15430866983153
118, 317.5, 1981.5, 29.953504253696764
119, 1065.0, 3625.0, 199.27301320481382
120, 1471.0, 438.0, 21.16191444263769
121, 1653.0, 2198.0, 9.775767175562848
122, 4391.0, 3447.0, 133.1031900062093
123, 282.0, 936.0, 286.963802027863
128, 3520.5, 1668.5, -82.025745011412
129, 740.5, 1116.5, 90.00371874979552
130, 552.0, 2879.0, -11.057297108655948
131, 3581.0, 2327.0, 5.910992603959921
132, 499.0, 3494.0, 248.95075926214992
133, 2925.0, 427.0, 91.01889981887403
135, 3212.5, 3222.5, 92.75013340132861
136, 4589.5, 3307.5, 96.18488749402343
137, 245.0, 2081.0, 84.92411670754554
139, 1135.5, 638.5, 71.01283684922137
140, 2365.5, 3038.5, 59.77659258302022
141, 2841.5, 3625.5, 40.89202991240118
142, 1045.5, 3181.5, -49.14056719633861
143, 1209.5, 1454.5, 189.77696356442087
144, 1860.0, 3000.0, 313.88870208297766
145, 2732.0, 2967.0, 68.31424438135716
146, 181.0, 3683.0, 211.90184917464845
147, 3235.0, 277.0, 123.3702058497931
148, 1171.0, 1960.0, 79.99761627713669
150, 573.5, 1603.5, 238.02648000031542
151, 4670.5, 2740.5, 234.02495449017286
152, 3668.0, 3207.0, 242.14188983877574
154, 2634.0, 255.0, 2.9337470304766953
156, 1810.0, 1286.0, 88.06948675001777
157, 2068.5, 162.5, 141.27972938011027
158, 2438.5, 1831.5, 188.23773593993587
159, 4110.5, 962.5, 50.87323619360835
160, 389.0, 2296.0, 128.79815989982632
161, 3396.0, 762.0, 264.20373478938717
163, 3333.0, 277.0, 266.36567424107176
164, 3585.0, 1451.0, 138.78148790619647
165, 2089.5, 3119.5, -9.937538349322873
166, 3648.5, 2747.5, 176.72654737688777
167, 4300.5, 2505.5, 88.73228841897239
170, 4676.5, 1310.5, 6.208373618554516
171, 1346.0, 1939.0, -33.713128832989995
172, 807.0, 532.0, 49.00579925702722
173, 825.0, 1430.0, 136.00883514687598
174, 2497.0, 238.0, 187.03781322894127
175, 1154.0, 2178.0, 52.85288231360006
176, 1055.0, 2026.0, 179.44449444060209
177, 3901.0, 3555.0, -77.29843135050892
178, 802.0, 1229.0, 138.95439779418228
179, 944.0, 631.0, -21.910254514102487
180, 2003.0, 2683.0, 3.4563360446061253
182, 592.5, 2743.5, 50.616883066357595
183, 2693.5, 610.5, 30.387577808023842
184, 4043.5, 1294.5, 84.25532238163542
186, 363.5, 3676.5, 224.59304243521962
187, 2948.0, 3233.0, 71.09834466528639
188, 1164.0, 2808.0, 57.86086716748602
189, 221.0, 2893.0, 26.918542886726236
190, 1633.0, 3445.0, 24.23805575885777
191, 1740.5, 2687.5, 16.90482275224999
194, 2818.5, 1150.5, 173.78316506828205
195, 1415.5, 800.5, -125.97597477542314
196, 613.5, 771.5, -12.203627985387556
197, 1163.0, 1226.0, 27.857707181329246
198, 3522.0, 285.0, 250.78976631430245
199, 206.0, 1103.0, 224.01128289700517
200, 3608.0, 2152.0, 44.11325140100702
202, 1236.0, 1376.0, 172.92913627102422
203, 1287.0, 477.0, 181.92508632283176
204, 759.0, 874.0, -21.867416927102173
206, 3039.5, 161.5, -44.04239917395951
209, 4425.5, 2563.5, 25.26579141473328
211, 2368.0, 448.0, 254.8923025314872
212, 537.0, 2300.0, 219.22003581063942
213, 2959.0, 255.0, 14.617699313391585
215, 4026.5, 501.5, 232.01794183193863
216, 4573.5, 416.5, 108.75998066539555
219, 3952.0, 1000.0, 191.8860655164675
220, 2401.0, 1614.0, 144.18670064267135
221, 3341.0, 2874.0, -17.145124451496002
222, 346.0, 1823.0, 32.02506242048058
223, 1187.0, 2104.0, 7.211577166795024
224, 3215.0, 2118.0, -21.998132694874343
225, 461.0, 1184.0, 81.93137990115038
228, 1479.0, 1378.0, -95.88415310476861
230, 2724.5, 2790.5, 137.94247194385008
232, 680.5, 503.5, 37.94855668619819
233, 3715.5, 858.5, 94.87665383421482
234, 3611.5, 1557.5, 178.07659020048354
236, 3085.0, 465.0, 182.13788787260106
239, 501.0, 3643.0, 2.0880949635514607
240, 3865.0, 375.0, 254.88845847623332
241, 281.0, 457.0, 132.87523355338797
242, 2959.0, 3339.0, 167.03060513470024
243, 1576.0, 1028.0, 115.01731609351106
244, 198.0, 3063.0, -144.53610561915028
246, 3712.0, 2377.0, 145.60096720318342
247, 2805.5, 2597.5, 103.61982632734382
248, 4156.5, 504.5, 184.94389467014312
249, 662.5, 2036.5, 208.18168273068358
250, 308.5, 3195.5, -1.8610432385889446
251, 637.5, 2524.5, 124.97624426504763
252, 2751.5, 1488.5, 210.0185250192981
256, 3995.0, 1798.0, -18.02034065091371
257, 4225.0, 359.0, 168.8350393517192
258, 500.0, 215.0, 26.531412928068626
260, 1980.0, 2281.0, -12.65485249266632
261, 2817.0, 2765.0, 104.00814241127367
262, 573.5, 1283.5, 170.81953708130567
263, 2844.5, 629.5, 123.02588480234346
264, 1825.5, 3467.5, 239.04497993089086
265, 1928.5, 3071.5, 276.4064182917424
266, 4693.5, 3340.5, 238.87004517881786
267, 3587.0, 1174.0, 187.8847211083708
268, 933.0, 1500.0, 44.18058050696115
269, 3361.0, 482.0, 84.15167140752713
270, 4496.0, 2992.0, 42.048208891509574
271, 2407.0, 1011.0, -76.02438683599482
272, 206.0, 812.0, 105.74365666959567
274, 3757.5, 3068.5, 27.96370894025027
277, 1927.5, 3334.5, 14.834838468402705
278, 4626.5, 570.5, -19.072995490616954
279, 3326.5, 116.5, 74.70030583544066
280, 2938.5, 1252.5, 263.1417158379701
283, 1409.0, 2712.0, -55.88329575242908
284, 3031.0, 1613.0, 222.88791342919845
285, 3289.0, 2545.0, -53.60909855609321
287, 1070.0, 1427.0, 28.999486035960565
289, 1849.0, 1524.0, -70.55470523323667
290, 2024.0, 3650.0, -70.3126272071641
293, 367.0, 1592.0, -139.95565937296305
294, 4584.0, 2288.0, 214.05543301107372
295, 1044.0, 1865.0, -96.97185370753238
296, 569.0, 2084.0, 13.186742297380889
297, 3026.5, 222.5, -96.97905165933233
298, 2997.5, 2166.5, 119.0175210167267
300, 1402.5, 318.5, 220.9404541131521
301, 449.5, 2980.5, 198.74246495523576
302, 3317.5, 1193.5, -64.03989721875223
303, 1748.5, 2331.5, 235.84951465322914
